id,id_ristorante,ristorante_id,categoria,nome,prezzo,currency
1,928,928,Starters,Insalata,4,EUR
2,928,928,Primi,Pici al ragù di cinghiale,8,EUR
3,928,928,Secondi,Carne,15,EUR
4,928,928,Drink,Vino Locale,6,EUR
5,928,928,Dessert,Tiramisu,8,EUR
1,929,929,Starters,Insalata,4,EUR
2,929,929,Primi,Pici al ragù di cinghiale,8,EUR
3,929,929,Secondi,Carne,15,EUR
4,929,929,Drink,Vino Locale,6,EUR
5,929,929,Dessert,Tiramisu,8,EUR
1,930,930,Starters,Insalata,4,EUR
2,930,930,Primi,Pici al ragù di cinghiale,8,EUR
3,930,930,Secondi,Carne,15,EUR
4,930,930,Drink,Vino Locale,6,EUR
5,930,930,Dessert,Tiramisu,8,EUR
1,931,931,Starters,Insalata,4,EUR
2,931,931,Primi,Pici al ragù di cinghiale,8,EUR
3,931,931,Secondi,Carne,15,EUR
4,931,931,Drink,Vino Locale,6,EUR
5,931,931,Dessert,Tiramisu,8,EUR
1,932,932,Starters,Insalata,4,EUR
2,932,932,Primi,Pici al ragù di cinghiale,8,EUR
3,932,932,Secondi,Carne,15,EUR
4,932,932,Drink,Vino Locale,6,EUR
5,932,932,Dessert,Tiramisu,8,EUR
1,933,933,Starters,Insalata,4,EUR
2,933,933,Primi,Pici al ragù di cinghiale,8,EUR
3,933,933,Secondi,Carne,15,EUR
4,933,933,Drink,Vino Locale,6,EUR
5,933,933,Dessert,Tiramisu,8,EUR
1,934,934,Starters,Insalata,4,EUR
2,934,934,Primi,Pici al ragù di cinghiale,8,EUR
3,934,934,Secondi,Carne,15,EUR
4,934,934,Drink,Vino Locale,6,EUR
5,934,934,Dessert,Tiramisu,8,EUR
1,935,935,Starters,Insalata,4,EUR
2,935,935,Primi,Pici al ragù di cinghiale,8,EUR
3,935,935,Secondi,Carne,15,EUR
4,935,935,Drink,Vino Locale,6,EUR
5,935,935,Dessert,Tiramisu,8,EUR
1,936,936,Starters,Insalata,4,EUR
2,936,936,Primi,Pici al ragù di cinghiale,8,EUR
3,936,936,Secondi,Carne,15,EUR
4,936,936,Drink,Vino Locale,6,EUR
5,936,936,Dessert,Tiramisu,8,EUR
1,937,937,Starters,Insalata,4,EUR
2,937,937,Primi,Pici al ragù di cinghiale,8,EUR
3,937,937,Secondi,Carne,15,EUR
4,937,937,Drink,Vino Locale,6,EUR
5,937,937,Dessert,Tiramisu,8,EUR
1,938,938,Starters,Insalata,4,EUR
2,938,938,Primi,Pici al ragù di cinghiale,8,EUR
3,938,938,Secondi,Carne,15,EUR
4,938,938,Drink,Vino Locale,6,EUR
5,938,938,Dessert,Tiramisu,8,EUR
1,939,939,Starters,Insalata,4,EUR
2,939,939,Primi,Pici al ragù di cinghiale,8,EUR
3,939,939,Secondi,Carne,15,EUR
4,939,939,Drink,Vino Locale,6,EUR
5,939,939,Dessert,Tiramisu,8,EUR
1,940,940,Starters,Insalata,4,EUR
2,940,940,Primi,Pici al ragù di cinghiale,8,EUR
3,940,940,Secondi,Carne,15,EUR
4,940,940,Drink,Vino Locale,6,EUR
5,940,940,Dessert,Tiramisu,8,EUR
1,941,941,Starters,Insalata,4,EUR
2,941,941,Primi,Pici al ragù di cinghiale,8,EUR
3,941,941,Secondi,Carne,15,EUR
4,941,941,Drink,Vino Locale,6,EUR
5,941,941,Dessert,Tiramisu,8,EUR
1,942,942,Starters,Insalata,4,EUR
2,942,942,Primi,Pici al ragù di cinghiale,8,EUR
3,942,942,Secondi,Carne,15,EUR
4,942,942,Drink,Vino Locale,6,EUR
5,942,942,Dessert,Tiramisu,8,EUR
1,943,943,Starters,Insalata,4,EUR
2,943,943,Primi,Pici al ragù di cinghiale,8,EUR
3,943,943,Secondi,Carne,15,EUR
4,943,943,Drink,Vino Locale,6,EUR
5,943,943,Dessert,Tiramisu,8,EUR
1,944,944,Starters,Insalata,4,EUR
2,944,944,Primi,Pici al ragù di cinghiale,8,EUR
3,944,944,Secondi,Carne,15,EUR
4,944,944,Drink,Vino Locale,6,EUR
5,944,944,Dessert,Tiramisu,8,EUR
1,945,945,Starters,Insalata,4,EUR
2,945,945,Primi,Pici al ragù di cinghiale,8,EUR
3,945,945,Secondi,Carne,15,EUR
4,945,945,Drink,Vino Locale,6,EUR
5,945,945,Dessert,Tiramisu,8,EUR
1,946,946,Starters,Insalata,4,EUR
2,946,946,Primi,Pici al ragù di cinghiale,8,EUR
3,946,946,Secondi,Carne,15,EUR
4,946,946,Drink,Vino Locale,6,EUR
5,946,946,Dessert,Tiramisu,8,EUR
1,947,947,Starters,Insalata,4,EUR
2,947,947,Primi,Pici al ragù di cinghiale,8,EUR
3,947,947,Secondi,Carne,15,EUR
4,947,947,Drink,Vino Locale,6,EUR
5,947,947,Dessert,Tiramisu,8,EUR
1,948,948,Starters,Insalata,4,EUR
2,948,948,Primi,Pici al ragù di cinghiale,8,EUR
3,948,948,Secondi,Carne,15,EUR
4,948,948,Drink,Vino Locale,6,EUR
5,948,948,Dessert,Tiramisu,8,EUR
1,949,949,Starters,Insalata,4,EUR
2,949,949,Primi,Pici al ragù di cinghiale,8,EUR
3,949,949,Secondi,Carne,15,EUR
4,949,949,Drink,Vino Locale,6,EUR
5,949,949,Dessert,Tiramisu,8,EUR
1,950,950,Starters,Insalata,4,EUR
2,950,950,Primi,Pici al ragù di cinghiale,8,EUR
3,950,950,Secondi,Carne,15,EUR
4,950,950,Drink,Vino Locale,6,EUR
5,950,950,Dessert,Tiramisu,8,EUR
1,951,951,Starters,Insalata,4,EUR
2,951,951,Primi,Pici al ragù di cinghiale,8,EUR
3,951,951,Secondi,Carne,15,EUR
4,951,951,Drink,Vino Locale,6,EUR
5,951,951,Dessert,Tiramisu,8,EUR
1,952,952,Starters,Insalata,4,EUR
2,952,952,Primi,Pici al ragù di cinghiale,8,EUR
3,952,952,Secondi,Carne,15,EUR
4,952,952,Drink,Vino Locale,6,EUR
5,952,952,Dessert,Tiramisu,8,EUR
1,953,953,Starters,Insalata,4,EUR
2,953,953,Primi,Pici al ragù di cinghiale,8,EUR
3,953,953,Secondi,Carne,15,EUR
4,953,953,Drink,Vino Locale,6,EUR
5,953,953,Dessert,Tiramisu,8,EUR
1,954,954,Starters,Insalata,4,EUR
2,954,954,Primi,Pici al ragù di cinghiale,8,EUR
3,954,954,Secondi,Carne,15,EUR
4,954,954,Drink,Vino Locale,6,EUR
5,954,954,Dessert,Tiramisu,8,EUR
1,955,955,Starters,Insalata,4,EUR
2,955,955,Primi,Pici al ragù di cinghiale,8,EUR
3,955,955,Secondi,Carne,15,EUR
4,955,955,Drink,Vino Locale,6,EUR
5,955,955,Dessert,Tiramisu,8,EUR
1,956,956,Starters,Insalata,4,EUR
2,956,956,Primi,Pici al ragù di cinghiale,8,EUR
3,956,956,Secondi,Carne,15,EUR
4,956,956,Drink,Vino Locale,6,EUR
5,956,956,Dessert,Tiramisu,8,EUR
1,957,957,Starters,Insalata,4,EUR
2,957,957,Primi,Pici al ragù di cinghiale,8,EUR
3,957,957,Secondi,Carne,15,EUR
4,957,957,Drink,Vino Locale,6,EUR
5,957,957,Dessert,Tiramisu,8,EUR
1,958,958,Starters,Insalata,4,EUR
2,958,958,Primi,Pici al ragù di cinghiale,8,EUR
3,958,958,Secondi,Carne,15,EUR
4,958,958,Drink,Vino Locale,6,EUR
5,958,958,Dessert,Tiramisu,8,EUR
1,959,959,Starters,Insalata,4,EUR
2,959,959,Primi,Pici al ragù di cinghiale,8,EUR
3,959,959,Secondi,Carne,15,EUR
4,959,959,Drink,Vino Locale,6,EUR
5,959,959,Dessert,Tiramisu,8,EUR
1,960,960,Starters,Insalata,4,EUR
2,960,960,Primi,Pici al ragù di cinghiale,8,EUR
3,960,960,Secondi,Carne,15,EUR
4,960,960,Drink,Vino Locale,6,EUR
5,960,960,Dessert,Tiramisu,8,EUR
1,961,961,Starters,Insalata,4,EUR
2,961,961,Primi,Pici al ragù di cinghiale,8,EUR
3,961,961,Secondi,Carne,15,EUR
4,961,961,Drink,Vino Locale,6,EUR
5,961,961,Dessert,Tiramisu,8,EUR
1,962,962,Starters,Insalata,4,EUR
2,962,962,Primi,Pici al ragù di cinghiale,8,EUR
3,962,962,Secondi,Carne,15,EUR
4,962,962,Drink,Vino Locale,6,EUR
5,962,962,Dessert,Tiramisu,8,EUR
1,963,963,Starters,Insalata,4,EUR
2,963,963,Primi,Pici al ragù di cinghiale,8,EUR
3,963,963,Secondi,Carne,15,EUR
4,963,963,Drink,Vino Locale,6,EUR
5,963,963,Dessert,Tiramisu,8,EUR
1,964,964,Starters,Insalata,4,EUR
2,964,964,Primi,Pici al ragù di cinghiale,8,EUR
3,964,964,Secondi,Carne,15,EUR
4,964,964,Drink,Vino Locale,6,EUR
5,964,964,Dessert,Tiramisu,8,EUR
1,965,965,Starters,Insalata,4,EUR
2,965,965,Primi,Pici al ragù di cinghiale,8,EUR
3,965,965,Secondi,Carne,15,EUR
4,965,965,Drink,Vino Locale,6,EUR
5,965,965,Dessert,Tiramisu,8,EUR
1,966,966,Starters,Insalata,4,EUR
2,966,966,Primi,Pici al ragù di cinghiale,8,EUR
3,966,966,Secondi,Carne,15,EUR
4,966,966,Drink,Vino Locale,6,EUR
5,966,966,Dessert,Tiramisu,8,EUR
1,967,967,Starters,Insalata,4,EUR
2,967,967,Primi,Pici al ragù di cinghiale,8,EUR
3,967,967,Secondi,Carne,15,EUR
4,967,967,Drink,Vino Locale,6,EUR
5,967,967,Dessert,Tiramisu,8,EUR
1,968,968,Starters,Insalata,4,EUR
2,968,968,Primi,Pici al ragù di cinghiale,8,EUR
3,968,968,Secondi,Carne,15,EUR
4,968,968,Drink,Vino Locale,6,EUR
5,968,968,Dessert,Tiramisu,8,EUR
1,969,969,Starters,Insalata,4,EUR
2,969,969,Primi,Pici al ragù di cinghiale,8,EUR
3,969,969,Secondi,Carne,15,EUR
4,969,969,Drink,Vino Locale,6,EUR
5,969,969,Dessert,Tiramisu,8,EUR
1,970,970,Starters,Insalata,4,EUR
2,970,970,Primi,Pici al ragù di cinghiale,8,EUR
3,970,970,Secondi,Carne,15,EUR
4,970,970,Drink,Vino Locale,6,EUR
5,970,970,Dessert,Tiramisu,8,EUR
1,971,971,Starters,Insalata,4,EUR
2,971,971,Primi,Pici al ragù di cinghiale,8,EUR
3,971,971,Secondi,Carne,15,EUR
4,971,971,Drink,Vino Locale,6,EUR
5,971,971,Dessert,Tiramisu,8,EUR
1,972,972,Starters,Insalata,4,EUR
2,972,972,Primi,Pici al ragù di cinghiale,8,EUR
3,972,972,Secondi,Carne,15,EUR
4,972,972,Drink,Vino Locale,6,EUR
5,972,972,Dessert,Tiramisu,8,EUR
1,973,973,Starters,Insalata,4,EUR
2,973,973,Primi,Pici al ragù di cinghiale,8,EUR
3,973,973,Secondi,Carne,15,EUR
4,973,973,Drink,Vino Locale,6,EUR
5,973,973,Dessert,Tiramisu,8,EUR
1,974,974,Starters,Insalata,4,EUR
2,974,974,Primi,Pici al ragù di cinghiale,8,EUR
3,974,974,Secondi,Carne,15,EUR
4,974,974,Drink,Vino Locale,6,EUR
5,974,974,Dessert,Tiramisu,8,EUR
1,975,975,Starters,Insalata,4,EUR
2,975,975,Primi,Pici al ragù di cinghiale,8,EUR
3,975,975,Secondi,Carne,15,EUR
4,975,975,Drink,Vino Locale,6,EUR
5,975,975,Dessert,Tiramisu,8,EUR
1,976,976,Starters,Insalata,4,EUR
2,976,976,Primi,Pici al ragù di cinghiale,8,EUR
3,976,976,Secondi,Carne,15,EUR
4,976,976,Drink,Vino Locale,6,EUR
5,976,976,Dessert,Tiramisu,8,EUR
1,977,977,Starters,Insalata,4,EUR
2,977,977,Primi,Pici al ragù di cinghiale,8,EUR
3,977,977,Secondi,Carne,15,EUR
4,977,977,Drink,Vino Locale,6,EUR
5,977,977,Dessert,Tiramisu,8,EUR
1,978,978,Starters,Insalata,4,EUR
2,978,978,Primi,Pici al ragù di cinghiale,8,EUR
3,978,978,Secondi,Carne,15,EUR
4,978,978,Drink,Vino Locale,6,EUR
5,978,978,Dessert,Tiramisu,8,EUR
1,979,979,Starters,Insalata,4,EUR
2,979,979,Primi,Pici al ragù di cinghiale,8,EUR
3,979,979,Secondi,Carne,15,EUR
4,979,979,Drink,Vino Locale,6,EUR
5,979,979,Dessert,Tiramisu,8,EUR
1,980,980,Starters,Insalata,4,EUR
2,980,980,Primi,Pici al ragù di cinghiale,8,EUR
3,980,980,Secondi,Carne,15,EUR
4,980,980,Drink,Vino Locale,6,EUR
5,980,980,Dessert,Tiramisu,8,EUR
1,981,981,Starters,Insalata,4,EUR
2,981,981,Primi,Pici al ragù di cinghiale,8,EUR
3,981,981,Secondi,Carne,15,EUR
4,981,981,Drink,Vino Locale,6,EUR
5,981,981,Dessert,Tiramisu,8,EUR
1,982,982,Starters,Insalata,4,EUR
2,982,982,Primi,Pici al ragù di cinghiale,8,EUR
3,982,982,Secondi,Carne,15,EUR
4,982,982,Drink,Vino Locale,6,EUR
5,982,982,Dessert,Tiramisu,8,EUR
1,983,983,Starters,Insalata,4,EUR
2,983,983,Primi,Pici al ragù di cinghiale,8,EUR
3,983,983,Secondi,Carne,15,EUR
4,983,983,Drink,Vino Locale,6,EUR
5,983,983,Dessert,Tiramisu,8,EUR
1,984,984,Starters,Insalata,4,EUR
2,984,984,Primi,Pici al ragù di cinghiale,8,EUR
3,984,984,Secondi,Carne,15,EUR
4,984,984,Drink,Vino Locale,6,EUR
5,984,984,Dessert,Tiramisu,8,EUR
1,985,985,Starters,Insalata,4,EUR
2,985,985,Primi,Pici al ragù di cinghiale,8,EUR
3,985,985,Secondi,Carne,15,EUR
4,985,985,Drink,Vino Locale,6,EUR
5,985,985,Dessert,Tiramisu,8,EUR
1,986,986,Starters,Insalata,4,EUR
2,986,986,Primi,Pici al ragù di cinghiale,8,EUR
3,986,986,Secondi,Carne,15,EUR
4,986,986,Drink,Vino Locale,6,EUR
5,986,986,Dessert,Tiramisu,8,EUR
1,987,987,Starters,Insalata,4,EUR
2,987,987,Primi,Pici al ragù di cinghiale,8,EUR
3,987,987,Secondi,Carne,15,EUR
4,987,987,Drink,Vino Locale,6,EUR
5,987,987,Dessert,Tiramisu,8,EUR
1,988,988,Starters,Insalata,4,EUR
2,988,988,Primi,Pici al ragù di cinghiale,8,EUR
3,988,988,Secondi,Carne,15,EUR
4,988,988,Drink,Vino Locale,6,EUR
5,988,988,Dessert,Tiramisu,8,EUR
1,989,989,Starters,Insalata,4,EUR
2,989,989,Primi,Pici al ragù di cinghiale,8,EUR
3,989,989,Secondi,Carne,15,EUR
4,989,989,Drink,Vino Locale,6,EUR
5,989,989,Dessert,Tiramisu,8,EUR
1,990,990,Starters,Insalata,4,EUR
2,990,990,Primi,Pici al ragù di cinghiale,8,EUR
3,990,990,Secondi,Carne,15,EUR
4,990,990,Drink,Vino Locale,6,EUR
5,990,990,Dessert,Tiramisu,8,EUR
1,991,991,Starters,Insalata,4,EUR
2,991,991,Primi,Pici al ragù di cinghiale,8,EUR
3,991,991,Secondi,Carne,15,EUR
4,991,991,Drink,Vino Locale,6,EUR
5,991,991,Dessert,Tiramisu,8,EUR
1,992,992,Starters,Insalata,4,EUR
2,992,992,Primi,Pici al ragù di cinghiale,8,EUR
3,992,992,Secondi,Carne,15,EUR
4,992,992,Drink,Vino Locale,6,EUR
5,992,992,Dessert,Tiramisu,8,EUR
1,993,993,Starters,Insalata,4,EUR
2,993,993,Primi,Pici al ragù di cinghiale,8,EUR
3,993,993,Secondi,Carne,15,EUR
4,993,993,Drink,Vino Locale,6,EUR
5,993,993,Dessert,Tiramisu,8,EUR
1,994,994,Starters,Insalata,4,EUR
2,994,994,Primi,Pici al ragù di cinghiale,8,EUR
3,994,994,Secondi,Carne,15,EUR
4,994,994,Drink,Vino Locale,6,EUR
5,994,994,Dessert,Tiramisu,8,EUR
1,995,995,Starters,Insalata,4,EUR
2,995,995,Primi,Pici al ragù di cinghiale,8,EUR
3,995,995,Secondi,Carne,15,EUR
4,995,995,Drink,Vino Locale,6,EUR
5,995,995,Dessert,Tiramisu,8,EUR
1,996,996,Starters,Insalata,4,EUR
2,996,996,Primi,Pici al ragù di cinghiale,8,EUR
3,996,996,Secondi,Carne,15,EUR
4,996,996,Drink,Vino Locale,6,EUR
5,996,996,Dessert,Tiramisu,8,EUR
1,997,997,Starters,Insalata,4,EUR
2,997,997,Primi,Pici al ragù di cinghiale,8,EUR
3,997,997,Secondi,Carne,15,EUR
4,997,997,Drink,Vino Locale,6,EUR
5,997,997,Dessert,Tiramisu,8,EUR
1,998,998,Starters,Insalata,4,EUR
2,998,998,Primi,Pici al ragù di cinghiale,8,EUR
3,998,998,Secondi,Carne,15,EUR
4,998,998,Drink,Vino Locale,6,EUR
5,998,998,Dessert,Tiramisu,8,EUR
1,999,999,Starters,Insalata,4,EUR
2,999,999,Primi,Pici al ragù di cinghiale,8,EUR
3,999,999,Secondi,Carne,15,EUR
4,999,999,Drink,Vino Locale,6,EUR
5,999,999,Dessert,Tiramisu,8,EUR
1,1000,1000,Starters,Insalata,4,EUR
2,1000,1000,Primi,Pici al ragù di cinghiale,8,EUR
3,1000,1000,Secondi,Carne,15,EUR
4,1000,1000,Drink,Vino Locale,6,EUR
5,1000,1000,Dessert,Tiramisu,8,EUR
1,1001,1001,Starters,Insalata,4,EUR
2,1001,1001,Primi,Pici al ragù di cinghiale,8,EUR
3,1001,1001,Secondi,Carne,15,EUR
4,1001,1001,Drink,Vino Locale,6,EUR
5,1001,1001,Dessert,Tiramisu,8,EUR
1,1002,1002,Starters,Insalata,4,EUR
2,1002,1002,Primi,Pici al ragù di cinghiale,8,EUR
3,1002,1002,Secondi,Carne,15,EUR
4,1002,1002,Drink,Vino Locale,6,EUR
5,1002,1002,Dessert,Tiramisu,8,EUR
1,1003,1003,Starters,Insalata,4,EUR
2,1003,1003,Primi,Pici al ragù di cinghiale,8,EUR
3,1003,1003,Secondi,Carne,15,EUR
4,1003,1003,Drink,Vino Locale,6,EUR
5,1003,1003,Dessert,Tiramisu,8,EUR
1,1004,1004,Starters,Insalata,4,EUR
2,1004,1004,Primi,Pici al ragù di cinghiale,8,EUR
3,1004,1004,Secondi,Carne,15,EUR
4,1004,1004,Drink,Vino Locale,6,EUR
5,1004,1004,Dessert,Tiramisu,8,EUR
1,1005,1005,Starters,Insalata,4,EUR
2,1005,1005,Primi,Pici al ragù di cinghiale,8,EUR
3,1005,1005,Secondi,Carne,15,EUR
4,1005,1005,Drink,Vino Locale,6,EUR
5,1005,1005,Dessert,Tiramisu,8,EUR
1,1006,1006,Starters,Insalata,4,EUR
2,1006,1006,Primi,Pici al ragù di cinghiale,8,EUR
3,1006,1006,Secondi,Carne,15,EUR
4,1006,1006,Drink,Vino Locale,6,EUR
5,1006,1006,Dessert,Tiramisu,8,EUR
1,1007,1007,Starters,Insalata,4,EUR
2,1007,1007,Primi,Pici al ragù di cinghiale,8,EUR
3,1007,1007,Secondi,Carne,15,EUR
4,1007,1007,Drink,Vino Locale,6,EUR
5,1007,1007,Dessert,Tiramisu,8,EUR
1,1008,1008,Starters,Insalata,4,EUR
2,1008,1008,Primi,Pici al ragù di cinghiale,8,EUR
3,1008,1008,Secondi,Carne,15,EUR
4,1008,1008,Drink,Vino Locale,6,EUR
5,1008,1008,Dessert,Tiramisu,8,EUR
1,1009,1009,Starters,Insalata,4,EUR
2,1009,1009,Primi,Pici al ragù di cinghiale,8,EUR
3,1009,1009,Secondi,Carne,15,EUR
4,1009,1009,Drink,Vino Locale,6,EUR
5,1009,1009,Dessert,Tiramisu,8,EUR
1,1010,1010,Starters,Insalata,4,EUR
2,1010,1010,Primi,Pici al ragù di cinghiale,8,EUR
3,1010,1010,Secondi,Carne,15,EUR
4,1010,1010,Drink,Vino Locale,6,EUR
5,1010,1010,Dessert,Tiramisu,8,EUR
1,1011,1011,Starters,Insalata,4,EUR
2,1011,1011,Primi,Pici al ragù di cinghiale,8,EUR
3,1011,1011,Secondi,Carne,15,EUR
4,1011,1011,Drink,Vino Locale,6,EUR
5,1011,1011,Dessert,Tiramisu,8,EUR
1,1012,1012,Starters,Insalata,4,EUR
2,1012,1012,Primi,Pici al ragù di cinghiale,8,EUR
3,1012,1012,Secondi,Carne,15,EUR
4,1012,1012,Drink,Vino Locale,6,EUR
5,1012,1012,Dessert,Tiramisu,8,EUR
1,1013,1013,Starters,Insalata,4,EUR
2,1013,1013,Primi,Pici al ragù di cinghiale,8,EUR
3,1013,1013,Secondi,Carne,15,EUR
4,1013,1013,Drink,Vino Locale,6,EUR
5,1013,1013,Dessert,Tiramisu,8,EUR
1,1014,1014,Starters,Insalata,4,EUR
2,1014,1014,Primi,Pici al ragù di cinghiale,8,EUR
3,1014,1014,Secondi,Carne,15,EUR
4,1014,1014,Drink,Vino Locale,6,EUR
5,1014,1014,Dessert,Tiramisu,8,EUR
1,1015,1015,Starters,Insalata,4,EUR
2,1015,1015,Primi,Pici al ragù di cinghiale,8,EUR
3,1015,1015,Secondi,Carne,15,EUR
4,1015,1015,Drink,Vino Locale,6,EUR
5,1015,1015,Dessert,Tiramisu,8,EUR
1,1016,1016,Starters,Insalata,4,EUR
2,1016,1016,Primi,Pici al ragù di cinghiale,8,EUR
3,1016,1016,Secondi,Carne,15,EUR
4,1016,1016,Drink,Vino Locale,6,EUR
5,1016,1016,Dessert,Tiramisu,8,EUR
1,1017,1017,Starters,Insalata,4,EUR
2,1017,1017,Primi,Pici al ragù di cinghiale,8,EUR
3,1017,1017,Secondi,Carne,15,EUR
4,1017,1017,Drink,Vino Locale,6,EUR
5,1017,1017,Dessert,Tiramisu,8,EUR
1,1018,1018,Starters,Insalata,4,EUR
2,1018,1018,Primi,Pici al ragù di cinghiale,8,EUR
3,1018,1018,Secondi,Carne,15,EUR
4,1018,1018,Drink,Vino Locale,6,EUR
5,1018,1018,Dessert,Tiramisu,8,EUR
1,1019,1019,Starters,Insalata,4,EUR
2,1019,1019,Primi,Pici al ragù di cinghiale,8,EUR
3,1019,1019,Secondi,Carne,15,EUR
4,1019,1019,Drink,Vino Locale,6,EUR
5,1019,1019,Dessert,Tiramisu,8,EUR
1,1020,1020,Starters,Insalata,4,EUR
2,1020,1020,Primi,Pici al ragù di cinghiale,8,EUR
3,1020,1020,Secondi,Carne,15,EUR
4,1020,1020,Drink,Vino Locale,6,EUR
5,1020,1020,Dessert,Tiramisu,8,EUR
1,1021,1021,Starters,Insalata,4,EUR
2,1021,1021,Primi,Pici al ragù di cinghiale,8,EUR
3,1021,1021,Secondi,Carne,15,EUR
4,1021,1021,Drink,Vino Locale,6,EUR
5,1021,1021,Dessert,Tiramisu,8,EUR
1,1022,1022,Starters,Insalata,4,EUR
2,1022,1022,Primi,Pici al ragù di cinghiale,8,EUR
3,1022,1022,Secondi,Carne,15,EUR
4,1022,1022,Drink,Vino Locale,6,EUR
5,1022,1022,Dessert,Tiramisu,8,EUR
1,1023,1023,Starters,Insalata,4,EUR
2,1023,1023,Primi,Pici al ragù di cinghiale,8,EUR
3,1023,1023,Secondi,Carne,15,EUR
4,1023,1023,Drink,Vino Locale,6,EUR
5,1023,1023,Dessert,Tiramisu,8,EUR
1,1024,1024,Starters,Insalata,4,EUR
2,1024,1024,Primi,Pici al ragù di cinghiale,8,EUR
3,1024,1024,Secondi,Carne,15,EUR
4,1024,1024,Drink,Vino Locale,6,EUR
5,1024,1024,Dessert,Tiramisu,8,EUR
1,1025,1025,Starters,Insalata,4,EUR
2,1025,1025,Primi,Pici al ragù di cinghiale,8,EUR
3,1025,1025,Secondi,Carne,15,EUR
4,1025,1025,Drink,Vino Locale,6,EUR
5,1025,1025,Dessert,Tiramisu,8,EUR
1,1026,1026,Starters,Insalata,4,EUR
2,1026,1026,Primi,Pici al ragù di cinghiale,8,EUR
3,1026,1026,Secondi,Carne,15,EUR
4,1026,1026,Drink,Vino Locale,6,EUR
5,1026,1026,Dessert,Tiramisu,8,EUR
1,1027,1027,Starters,Insalata,4,EUR
2,1027,1027,Primi,Pici al ragù di cinghiale,8,EUR
3,1027,1027,Secondi,Carne,15,EUR
4,1027,1027,Drink,Vino Locale,6,EUR
5,1027,1027,Dessert,Tiramisu,8,EUR
1,1028,1028,Starters,Insalata,4,EUR
2,1028,1028,Primi,Pici al ragù di cinghiale,8,EUR
3,1028,1028,Secondi,Carne,15,EUR
4,1028,1028,Drink,Vino Locale,6,EUR
5,1028,1028,Dessert,Tiramisu,8,EUR
1,1029,1029,Starters,Insalata,4,EUR
2,1029,1029,Primi,Pici al ragù di cinghiale,8,EUR
3,1029,1029,Secondi,Carne,15,EUR
4,1029,1029,Drink,Vino Locale,6,EUR
5,1029,1029,Dessert,Tiramisu,8,EUR
1,1030,1030,Starters,Insalata,4,EUR
2,1030,1030,Primi,Pici al ragù di cinghiale,8,EUR
3,1030,1030,Secondi,Carne,15,EUR
4,1030,1030,Drink,Vino Locale,6,EUR
5,1030,1030,Dessert,Tiramisu,8,EUR
1,1031,1031,Starters,Insalata,4,EUR
2,1031,1031,Primi,Pici al ragù di cinghiale,8,EUR
3,1031,1031,Secondi,Carne,15,EUR
4,1031,1031,Drink,Vino Locale,6,EUR
5,1031,1031,Dessert,Tiramisu,8,EUR
1,1032,1032,Starters,Insalata,4,EUR
2,1032,1032,Primi,Pici al ragù di cinghiale,8,EUR
3,1032,1032,Secondi,Carne,15,EUR
4,1032,1032,Drink,Vino Locale,6,EUR
5,1032,1032,Dessert,Tiramisu,8,EUR
1,1033,1033,Starters,Insalata,4,EUR
2,1033,1033,Primi,Pici al ragù di cinghiale,8,EUR
3,1033,1033,Secondi,Carne,15,EUR
4,1033,1033,Drink,Vino Locale,6,EUR
5,1033,1033,Dessert,Tiramisu,8,EUR
1,1034,1034,Starters,Insalata,4,EUR
2,1034,1034,Primi,Pici al ragù di cinghiale,8,EUR
3,1034,1034,Secondi,Carne,15,EUR
4,1034,1034,Drink,Vino Locale,6,EUR
5,1034,1034,Dessert,Tiramisu,8,EUR
1,1035,1035,Starters,Insalata,4,EUR
2,1035,1035,Primi,Pici al ragù di cinghiale,8,EUR
3,1035,1035,Secondi,Carne,15,EUR
4,1035,1035,Drink,Vino Locale,6,EUR
5,1035,1035,Dessert,Tiramisu,8,EUR
1,1036,1036,Starters,Insalata,4,EUR
2,1036,1036,Primi,Pici al ragù di cinghiale,8,EUR
3,1036,1036,Secondi,Carne,15,EUR
4,1036,1036,Drink,Vino Locale,6,EUR
5,1036,1036,Dessert,Tiramisu,8,EUR
1,1037,1037,Starters,Insalata,4,EUR
2,1037,1037,Primi,Pici al ragù di cinghiale,8,EUR
3,1037,1037,Secondi,Carne,15,EUR
4,1037,1037,Drink,Vino Locale,6,EUR
5,1037,1037,Dessert,Tiramisu,8,EUR
1,1038,1038,Starters,Insalata,4,EUR
2,1038,1038,Primi,Pici al ragù di cinghiale,8,EUR
3,1038,1038,Secondi,Carne,15,EUR
4,1038,1038,Drink,Vino Locale,6,EUR
5,1038,1038,Dessert,Tiramisu,8,EUR
1,1039,1039,Starters,Insalata,4,EUR
2,1039,1039,Primi,Pici al ragù di cinghiale,8,EUR
3,1039,1039,Secondi,Carne,15,EUR
4,1039,1039,Drink,Vino Locale,6,EUR
5,1039,1039,Dessert,Tiramisu,8,EUR
1,1040,1040,Starters,Insalata,4,EUR
2,1040,1040,Primi,Pici al ragù di cinghiale,8,EUR
3,1040,1040,Secondi,Carne,15,EUR
4,1040,1040,Drink,Vino Locale,6,EUR
5,1040,1040,Dessert,Tiramisu,8,EUR
1,1041,1041,Starters,Insalata,4,EUR
2,1041,1041,Primi,Pici al ragù di cinghiale,8,EUR
3,1041,1041,Secondi,Carne,15,EUR
4,1041,1041,Drink,Vino Locale,6,EUR
